code,csv_file,file_size_kb,name,industry_name
sh.605179,sh_605179.csv,13.431640625,一鸣食品,未知行业
sh.605180,sh_605180.csv,13.4013671875,华生科技,未知行业
sh.605183,sh_605183.csv,13.3349609375,确成股份,未知行业
sh.605186,sh_605186.csv,13.3740234375,健麾信息,未知行业
sh.605188,sh_605188.csv,13.51953125,国光连锁,未知行业
sh.605189,sh_605189.csv,13.45703125,富春染织,未知行业
sh.605196,sh_605196.csv,13.4765625,华通线缆,未知行业
sh.605198,sh_605198.csv,13.357421875,安德利,未知行业
sh.605199,sh_605199.csv,12.689453125,ST葫芦娃,未知行业
sh.605208,sh_605208.csv,13.4638671875,永茂泰,未知行业
sh.605218,sh_605218.csv,13.3818359375,伟时电子,未知行业
sh.605222,sh_605222.csv,13.494140625,起帆电缆,未知行业
sh.605228,sh_605228.csv,13.5107421875,神通科技,未知行业
sh.605255,sh_605255.csv,13.1923828125,天普股份,未知行业
sh.605258,sh_605258.csv,13.37109375,协和电子,未知行业
sh.605259,sh_605259.csv,13.3017578125,绿田机械,未知行业
sh.605266,sh_605266.csv,13.40234375,健之佳,未知行业
sh.605268,sh_605268.csv,13.34375,王力安防,未知行业
sh.605277,sh_605277.csv,13.58984375,新亚电子,未知行业
sh.605286,sh_605286.csv,13.369140625,同力天启,未知行业
sh.605287,sh_605287.csv,13.4404296875,德才股份,未知行业
sh.605288,sh_605288.csv,13.47265625,凯迪股份,未知行业
sh.605289,sh_605289.csv,13.5869140625,罗曼股份,未知行业
sh.605296,sh_605296.csv,13.4453125,神农集团,未知行业
sh.605298,sh_605298.csv,13.392578125,必得科技,未知行业
sh.605299,sh_605299.csv,13.384765625,舒华体育,未知行业
sh.605300,sh_605300.csv,13.431640625,佳禾食品,未知行业
sh.605303,sh_605303.csv,13.3876953125,园林股份,未知行业
sh.605305,sh_605305.csv,13.5654296875,中际联合,未知行业
sh.605318,sh_605318.csv,13.34765625,法狮龙,未知行业
sh.605319,sh_605319.csv,13.4306640625,无锡振华,未知行业
sh.605333,sh_605333.csv,13.4609375,沪光股份,未知行业
sh.605336,sh_605336.csv,13.2509765625,*ST帅电,未知行业
sh.605337,sh_605337.csv,13.439453125,李子园,未知行业
sh.605338,sh_605338.csv,13.376953125,巴比食品,未知行业
sh.605339,sh_605339.csv,13.3671875,南侨食品,未知行业
sh.605358,sh_605358.csv,13.7138671875,立昂微,未知行业
sh.605365,sh_605365.csv,13.458984375,立达信,未知行业
sh.605366,sh_605366.csv,13.068359375,宏柏新材,未知行业
sh.605368,sh_605368.csv,12.642578125,蓝天燃气,未知行业
sh.605369,sh_605369.csv,13.40234375,拱东医疗,未知行业
sh.605376,sh_605376.csv,13.6455078125,博迁新材,未知行业
sh.605377,sh_605377.csv,12.8623046875,华旺科技,未知行业
sh.605378,sh_605378.csv,13.427734375,野马电池,未知行业
sh.605388,sh_605388.csv,12.7841796875,均瑶健康,未知行业
sh.605389,sh_605389.csv,13.26953125,长龄液压,未知行业
sh.605398,sh_605398.csv,13.4619140625,新炬网络,未知行业
sh.605399,sh_605399.csv,13.4716796875,晨光新材,未知行业
sh.605488,sh_605488.csv,13.525390625,福莱新材,未知行业
sh.605499,sh_605499.csv,14.1455078125,东鹏饮料,未知行业
sh.605500,sh_605500.csv,12.73828125,森林包装,未知行业
sh.605507,sh_605507.csv,13.517578125,国邦医药,未知行业
sh.605555,sh_605555.csv,13.3828125,德昌股份,未知行业
sh.605566,sh_605566.csv,13.3701171875,福莱蒽特,未知行业
sh.605567,sh_605567.csv,13.3642578125,春雪食品,未知行业
sh.605577,sh_605577.csv,13.40625,龙版传媒,未知行业
sh.605580,sh_605580.csv,13.42578125,恒盛能源,未知行业
sh.605588,sh_605588.csv,13.3310546875,冠石科技,未知行业
sh.605589,sh_605589.csv,13.6865234375,圣泉集团,未知行业
sh.605598,sh_605598.csv,13.5166015625,上海港湾,未知行业
sh.605599,sh_605599.csv,13.4169921875,菜百股份,未知行业
sz.000001,sz_000001.csv,13.82421875,平安银行,未知行业
sz.000002,sz_000002.csv,13.1171875,万  科Ａ,未知行业
sz.000004,sz_000004.csv,13.1630859375,*ST国华,未知行业
sz.000006,sz_000006.csv,13.2802734375,深振业Ａ,未知行业
sz.000007,sz_000007.csv,13.2861328125,全新好,未知行业
sz.000008,sz_000008.csv,12.7490234375,神州高铁,未知行业
sz.000009,sz_000009.csv,13.421875,中国宝安,未知行业
sz.000010,sz_000010.csv,12.794921875,美丽生态,未知行业
sz.000011,sz_000011.csv,12.953125,深物业A,未知行业
sz.000012,sz_000012.csv,12.841796875,南  玻Ａ,未知行业
sz.000014,sz_000014.csv,13.55078125,沙河股份,未知行业
sz.000016,sz_000016.csv,12.9765625,深康佳Ａ,未知行业
sz.000017,sz_000017.csv,12.8662109375,深中华A,未知行业
sz.000019,sz_000019.csv,12.9228515625,深粮控股,未知行业
sz.000020,sz_000020.csv,13.470703125,深华发Ａ,未知行业
sz.000021,sz_000021.csv,13.818359375,深科技,未知行业
sz.000025,sz_000025.csv,13.5009765625,特  力Ａ,未知行业
sz.000026,sz_000026.csv,13.4326171875,飞亚达,未知行业
sz.000027,sz_000027.csv,13.013671875,深圳能源,未知行业
sz.000028,sz_000028.csv,13.5078125,国药一致,未知行业
sz.000029,sz_000029.csv,13.5322265625,深深房Ａ,未知行业
sz.000030,sz_000030.csv,12.841796875,富奥股份,未知行业
sz.000031,sz_000031.csv,12.8115234375,大悦城,未知行业
sz.000032,sz_000032.csv,13.7001953125,深桑达Ａ,未知行业
sz.000034,sz_000034.csv,13.7548828125,神州数码,未知行业
sz.000035,sz_000035.csv,13.0166015625,中国天楹,未知行业
sz.000036,sz_000036.csv,13.0556640625,华联控股,未知行业
sz.000037,sz_000037.csv,12.943359375,深南电A,未知行业
sz.000039,sz_000039.csv,13.3369140625,中集集团,未知行业
sz.000042,sz_000042.csv,12.7646484375,中洲控股,未知行业
sz.000045,sz_000045.csv,13.53515625,深纺织Ａ,未知行业
sz.000048,sz_000048.csv,13.6328125,京基智农,未知行业
sz.000049,sz_000049.csv,13.6162109375,德赛电池,未知行业
sz.000050,sz_000050.csv,13.10546875,深天马Ａ,未知行业
sz.000055,sz_000055.csv,12.638671875,方大集团,未知行业
sz.000056,sz_000056.csv,12.8115234375,皇庭国际,未知行业
sz.000058,sz_000058.csv,13.0341796875,深 赛 格,未知行业
sz.000059,sz_000059.csv,12.861328125,华锦股份,未知行业
sz.000060,sz_000060.csv,13.1484375,中金岭南,未知行业
sz.000061,sz_000061.csv,13.0732421875,农 产 品,未知行业
sz.000062,sz_000062.csv,13.6611328125,深圳华强,未知行业
sz.000063,sz_000063.csv,13.8896484375,中兴通讯,未知行业
sz.000065,sz_000065.csv,13.759765625,北方国际,未知行业
sz.000066,sz_000066.csv,13.85546875,中国长城,未知行业
sz.000068,sz_000068.csv,12.7158203125,华控赛格,未知行业
sz.000069,sz_000069.csv,12.8837890625,华侨城Ａ,未知行业
sz.000070,sz_000070.csv,13.6630859375,特发信息,未知行业
sz.000078,sz_000078.csv,13.080078125,海王生物,未知行业
sz.000088,sz_000088.csv,12.927734375,盐 田 港,未知行业
sz.000089,sz_000089.csv,12.7734375,深圳机场,未知行业
sz.000090,sz_000090.csv,12.9228515625,天健集团,未知行业
sz.000096,sz_000096.csv,13.4873046875,广聚能源,未知行业
sz.000099,sz_000099.csv,13.63671875,中信海直,未知行业
sz.000100,sz_000100.csv,13.2470703125,TCL科技,未知行业
sz.000151,sz_000151.csv,13.4521484375,中成股份,未知行业
sz.000153,sz_000153.csv,12.681640625,丰原药业,未知行业
sz.000155,sz_000155.csv,13.7265625,川能动力,未知行业
sz.000156,sz_000156.csv,12.96484375,华数传媒,未知行业
sz.000157,sz_000157.csv,13.0849609375,中联重科,未知行业
sz.000158,sz_000158.csv,13.7470703125,常山北明,未知行业
sz.000159,sz_000159.csv,12.9765625,国际实业,未知行业
sz.000166,sz_000166.csv,13.0224609375,申万宏源,未知行业
sz.000301,sz_000301.csv,13.416015625,东方盛虹,未知行业
sz.000333,sz_000333.csv,13.8125,美的集团,未知行业
sz.000338,sz_000338.csv,13.84765625,潍柴动力,未知行业
sz.000400,sz_000400.csv,13.7587890625,许继电气,未知行业
sz.000401,sz_000401.csv,12.8408203125,金隅冀东,未知行业
sz.000402,sz_000402.csv,12.8603515625,金 融 街,未知行业
sz.000403,sz_000403.csv,13.5908203125,派林生物,未知行业
sz.000404,sz_000404.csv,12.802734375,长虹华意,未知行业
sz.000407,sz_000407.csv,12.6201171875,胜利股份,未知行业
sz.000408,sz_000408.csv,13.7060546875,藏格矿业,未知行业
sz.000409,sz_000409.csv,13.5849609375,云鼎科技,未知行业
sz.000410,sz_000410.csv,13.041015625,沈阳机床,未知行业
sz.000411,sz_000411.csv,13.50390625,英特集团,未知行业
sz.000415,sz_000415.csv,12.9912109375,渤海租赁,未知行业
sz.000417,sz_000417.csv,13.0400390625,合百集团,未知行业
sz.000419,sz_000419.csv,12.7890625,通程控股,未知行业
sz.000420,sz_000420.csv,13.0830078125,吉林化纤,未知行业
sz.000421,sz_000421.csv,12.888671875,南京公用,未知行业
sz.000422,sz_000422.csv,13.7216796875,湖北宜化,未知行业
sz.000423,sz_000423.csv,13.6142578125,东阿阿胶,未知行业
sz.000425,sz_000425.csv,13.8056640625,徐工机械,未知行业
sz.000426,sz_000426.csv,13.7509765625,兴业银锡,未知行业
sz.000428,sz_000428.csv,12.8125,华天酒店,未知行业
sz.000429,sz_000429.csv,13.537109375,粤高速Ａ,未知行业
sz.000430,sz_000430.csv,12.6083984375,ST张家界,未知行业
sz.000488,sz_000488.csv,12.73046875,ST晨鸣,未知行业
sz.000498,sz_000498.csv,12.8310546875,山东路桥,未知行业
sz.000501,sz_000501.csv,13.1826171875,武商集团,未知行业
sz.000503,sz_000503.csv,13.052734375,国新健康,未知行业
sz.000504,sz_000504.csv,12.7919921875,*ST生物,未知行业
sz.000505,sz_000505.csv,13.0078125,京粮控股,未知行业
sz.000506,sz_000506.csv,13.7294921875,招金黄金,未知行业
sz.000507,sz_000507.csv,12.80078125,珠海港,未知行业
sz.000509,sz_000509.csv,12.837890625,华塑控股,未知行业
sz.000510,sz_000510.csv,13.5078125,新金路,未知行业
sz.000513,sz_000513.csv,13.5927734375,丽珠集团,未知行业
sz.000514,sz_000514.csv,12.828125,渝 开 发,未知行业
sz.000516,sz_000516.csv,12.89453125,国际医学,未知行业
sz.000517,sz_000517.csv,12.7646484375,荣安地产,未知行业
sz.000518,sz_000518.csv,12.6513671875,*ST四环,未知行业
sz.000519,sz_000519.csv,13.775390625,中兵红箭,未知行业
sz.000520,sz_000520.csv,12.859375,凤凰航运,未知行业
sz.000521,sz_000521.csv,12.8642578125,长虹美菱,未知行业
sz.000523,sz_000523.csv,12.9208984375,红棉股份,未知行业
sz.000524,sz_000524.csv,13.6083984375,岭南控股,未知行业
sz.000525,sz_000525.csv,13.0166015625,红太阳,未知行业
sz.000526,sz_000526.csv,13.404296875,学大教育,未知行业
sz.000528,sz_000528.csv,13.560546875,柳    工,未知行业
sz.000529,sz_000529.csv,12.7607421875,广弘控股,未知行业
sz.000530,sz_000530.csv,13.033203125,冰山冷热,未知行业
sz.000531,sz_000531.csv,12.900390625,穗恒运Ａ,未知行业
sz.000532,sz_000532.csv,13.5029296875,华金资本,未知行业
sz.000533,sz_000533.csv,13.4501953125,顺钠股份,未知行业
sz.000534,sz_000534.csv,13.6474609375,万泽股份,未知行业
sz.000536,sz_000536.csv,13.125,华映科技,未知行业
sz.000537,sz_000537.csv,13.07421875,绿发电力,未知行业
sz.000538,sz_000538.csv,13.6533203125,云南白药,未知行业
sz.000539,sz_000539.csv,12.9482421875,粤电力Ａ,未知行业
sz.000541,sz_000541.csv,12.6923828125,佛山照明,未知行业
sz.000543,sz_000543.csv,13.0146484375,皖能电力,未知行业
sz.000544,sz_000544.csv,12.76953125,中原环保,未知行业
sz.000545,sz_000545.csv,12.9501953125,金浦钛业,未知行业
sz.000546,sz_000546.csv,13.0302734375,金圆股份,未知行业
sz.000547,sz_000547.csv,13.80078125,航天发展,未知行业
sz.000548,sz_000548.csv,12.689453125,湖南投资,未知行业
sz.000550,sz_000550.csv,13.4228515625,江铃汽车,未知行业
sz.000551,sz_000551.csv,13.6064453125,创元科技,未知行业
sz.000552,sz_000552.csv,12.439453125,甘肃能化,未知行业
sz.000553,sz_000553.csv,12.8369140625,安道麦A,未知行业
sz.000554,sz_000554.csv,13.02734375,泰山石油,未知行业
sz.000555,sz_000555.csv,13.7919921875,神州信息,未知行业
sz.000557,sz_000557.csv,12.716796875,西部创业,未知行业
sz.000558,sz_000558.csv,13.0,天府文旅,未知行业
sz.000559,sz_000559.csv,13.888671875,万向钱潮,未知行业
sz.000560,sz_000560.csv,13.025390625,我爱我家,未知行业
sz.000561,sz_000561.csv,13.5341796875,烽火电子,未知行业
sz.000563,sz_000563.csv,12.841796875,陕国投Ａ,未知行业
sz.000564,sz_000564.csv,13.10546875,供销大集,未知行业
sz.000565,sz_000565.csv,12.845703125,渝三峡Ａ,未知行业
sz.000566,sz_000566.csv,13.072265625,海南海药,未知行业
sz.000567,sz_000567.csv,13.01171875,海德股份,未知行业
sz.000568,sz_000568.csv,14.3251953125,泸州老窖,未知行业
sz.000570,sz_000570.csv,12.7841796875,苏常柴Ａ,未知行业
sz.000571,sz_000571.csv,13.0322265625,新大洲A,未知行业
sz.000572,sz_000572.csv,13.1865234375,海马汽车,未知行业
sz.000573,sz_000573.csv,12.931640625,粤宏远Ａ,未知行业
sz.000576,sz_000576.csv,13.216796875,甘化科工,未知行业
sz.000581,sz_000581.csv,13.658203125,威孚高科,未知行业
sz.000582,sz_000582.csv,13.328125,北部湾港,未知行业
sz.000586,sz_000586.csv,13.25,汇源通信,未知行业
sz.000589,sz_000589.csv,12.923828125,贵州轮胎,未知行业
sz.000590,sz_000590.csv,13.3974609375,古汉医药,未知行业
sz.000591,sz_000591.csv,13.1240234375,太阳能,未知行业
sz.000592,sz_000592.csv,13.7119140625,平潭发展,未知行业
sz.000593,sz_000593.csv,13.4697265625,德龙汇能,未知行业
sz.000595,sz_000595.csv,12.775390625,*ST宝实,未知行业
sz.000596,sz_000596.csv,14.171875,古井贡酒,未知行业
sz.000597,sz_000597.csv,12.857421875,东北制药,未知行业
sz.000598,sz_000598.csv,13.005859375,兴蓉环境,未知行业
sz.000599,sz_000599.csv,12.9970703125,青岛双星,未知行业
sz.000600,sz_000600.csv,13.033203125,建投能源,未知行业
sz.000601,sz_000601.csv,12.9072265625,韶能股份,未知行业
sz.000603,sz_000603.csv,13.693359375,盛达资源,未知行业
sz.000605,sz_000605.csv,12.7158203125,渤海股份,未知行业
sz.000607,sz_000607.csv,12.921875,华媒控股,未知行业
sz.000608,sz_000608.csv,12.5771484375,*ST阳光,未知行业
sz.000609,sz_000609.csv,12.732421875,*ST中迪,未知行业
sz.000610,sz_000610.csv,13.23828125,西安旅游,未知行业
sz.000612,sz_000612.csv,13.5283203125,焦作万方,未知行业
sz.000615,sz_000615.csv,12.76953125,*ST美谷,未知行业
sz.000617,sz_000617.csv,13.345703125,中油资本,未知行业
sz.000619,sz_000619.csv,12.736328125,海螺新材,未知行业
sz.000620,sz_000620.csv,13.1357421875,盈新发展,未知行业
sz.000623,sz_000623.csv,13.6611328125,吉林敖东,未知行业
sz.000625,sz_000625.csv,13.767578125,长安汽车,未知行业
sz.000626,sz_000626.csv,12.865234375,远大控股,未知行业
sz.000628,sz_000628.csv,13.5732421875,高新发展,未知行业
sz.000629,sz_000629.csv,13.1494140625,钒钛股份,未知行业
sz.000630,sz_000630.csv,13.3408203125,铜陵有色,未知行业
sz.000631,sz_000631.csv,12.802734375,顺发恒能,未知行业
sz.000632,sz_000632.csv,12.9921875,三木集团,未知行业
sz.000633,sz_000633.csv,12.8994140625,合金投资,未知行业
sz.000635,sz_000635.csv,12.9150390625,英 力 特,未知行业
sz.000636,sz_000636.csv,13.728515625,风华高科,未知行业
sz.000637,sz_000637.csv,12.8564453125,茂化实华,未知行业
sz.000638,sz_000638.csv,10.775390625,*ST万方,未知行业
sz.000639,sz_000639.csv,12.9267578125,西王食品,未知行业
sz.000650,sz_000650.csv,12.8642578125,仁和药业,未知行业
sz.000651,sz_000651.csv,13.876953125,格力电器,未知行业
sz.000652,sz_000652.csv,12.8564453125,泰达股份,未知行业
sz.000655,sz_000655.csv,13.111328125,金岭矿业,未知行业
sz.000656,sz_000656.csv,12.5224609375,*ST金科,未知行业
sz.000657,sz_000657.csv,13.828125,中钨高新,未知行业
sz.000659,sz_000659.csv,12.8251953125,珠海中富,未知行业
sz.000661,sz_000661.csv,13.7998046875,长春高新,未知行业
sz.000663,sz_000663.csv,12.8994140625,永安林业,未知行业
sz.000665,sz_000665.csv,12.998046875,湖北广电,未知行业
sz.000668,sz_000668.csv,13.1494140625,*ST荣控,未知行业
sz.000669,sz_000669.csv,12.6865234375,ST金鸿,未知行业
sz.000670,sz_000670.csv,12.587890625,盈方微,未知行业
sz.000672,sz_000672.csv,13.669921875,上峰水泥,未知行业
sz.000676,sz_000676.csv,13.07421875,智度股份,未知行业
sz.000677,sz_000677.csv,12.9423828125,恒天海龙,未知行业
sz.000678,sz_000678.csv,13.69140625,襄阳轴承,未知行业
sz.000679,sz_000679.csv,12.7919921875,大连友谊,未知行业
sz.000680,sz_000680.csv,13.6591796875,山推股份,未知行业
sz.000681,sz_000681.csv,13.826171875,视觉中国,未知行业
sz.000682,sz_000682.csv,13.7197265625,东方电子,未知行业
sz.000683,sz_000683.csv,13.0048828125,博源化工,未知行业
sz.000685,sz_000685.csv,13.7431640625,中山公用,未知行业
sz.000686,sz_000686.csv,13.0947265625,东北证券,未知行业
sz.000688,sz_000688.csv,13.6806640625,国城矿业,未知行业
sz.000690,sz_000690.csv,13.03125,宝新能源,未知行业
sz.000691,sz_000691.csv,12.8720703125,*ST亚太,未知行业
sz.000692,sz_000692.csv,12.84375,惠天热电,未知行业
sz.000695,sz_000695.csv,13.5908203125,滨海能源,未知行业
sz.000697,sz_000697.csv,12.7236328125,ST炼石,未知行业
sz.000698,sz_000698.csv,12.640625,ST沈化,未知行业
sz.000700,sz_000700.csv,13.5908203125,模塑科技,未知行业
sz.000701,sz_000701.csv,12.9345703125,厦门信达,未知行业
sz.000702,sz_000702.csv,12.73828125,正虹科技,未知行业
sz.000703,sz_000703.csv,13.4140625,恒逸石化,未知行业
sz.000705,sz_000705.csv,12.7958984375,浙江震元,未知行业
sz.000707,sz_000707.csv,12.8349609375,双环科技,未知行业
sz.000708,sz_000708.csv,13.7216796875,中信特钢,未知行业
sz.000709,sz_000709.csv,12.994140625,河钢股份,未知行业
sz.000710,sz_000710.csv,13.4951171875,贝瑞基因,未知行业
sz.000711,sz_000711.csv,12.38671875,ST京蓝,未知行业
sz.000712,sz_000712.csv,13.71484375,锦龙股份,未知行业
sz.000713,sz_000713.csv,12.8486328125,国投丰乐,未知行业
sz.000715,sz_000715.csv,12.91796875,中兴商业,未知行业
sz.000716,sz_000716.csv,12.923828125,黑芝麻,未知行业
sz.000717,sz_000717.csv,12.7314453125,中南股份,未知行业
sz.000718,sz_000718.csv,12.8193359375,苏宁环球,未知行业
sz.000719,sz_000719.csv,13.5302734375,中原传媒,未知行业
sz.000720,sz_000720.csv,12.927734375,新能泰山,未知行业
sz.000721,sz_000721.csv,12.998046875,西安饮食,未知行业
sz.000722,sz_000722.csv,13.6083984375,湖南发展,未知行业
sz.000723,sz_000723.csv,13.0341796875,美锦能源,未知行业
sz.000725,sz_000725.csv,13.2294921875,京东方Ａ,未知行业
sz.000726,sz_000726.csv,12.7880859375,鲁  泰Ａ,未知行业
sz.000727,sz_000727.csv,12.916015625,冠捷科技,未知行业
sz.000728,sz_000728.csv,13.0107421875,国元证券,未知行业
sz.000729,sz_000729.csv,13.7333984375,燕京啤酒,未知行业
sz.000731,sz_000731.csv,12.8642578125,四川美丰,未知行业
sz.000733,sz_000733.csv,13.7021484375,振华科技,未知行业
sz.000735,sz_000735.csv,13.177734375,罗 牛 山,未知行业
sz.000736,sz_000736.csv,12.7236328125,*ST中地,未知行业
sz.000737,sz_000737.csv,13.7978515625,北方铜业,未知行业
sz.000738,sz_000738.csv,13.7333984375,航发控制,未知行业
sz.000739,sz_000739.csv,13.5732421875,普洛药业,未知行业
sz.000750,sz_000750.csv,12.9833984375,国海证券,未知行业
sz.000751,sz_000751.csv,13.0673828125,锌业股份,未知行业
sz.000752,sz_000752.csv,13.29296875,ST西发,未知行业
sz.000753,sz_000753.csv,13.0068359375,漳州发展,未知行业
sz.000755,sz_000755.csv,12.712890625,山西高速,未知行业
sz.000756,sz_000756.csv,13.6533203125,新华制药,未知行业
sz.000757,sz_000757.csv,12.78515625,浩物股份,未知行业
sz.000758,sz_000758.csv,13.05859375,中色股份,未知行业
sz.000759,sz_000759.csv,13.005859375,中百集团,未知行业
sz.000761,sz_000761.csv,12.810546875,本钢板材,未知行业
sz.000762,sz_000762.csv,13.76171875,西藏矿业,未知行业
sz.000766,sz_000766.csv,13.6416015625,通化金马,未知行业
sz.000767,sz_000767.csv,12.9365234375,晋控电力,未知行业
sz.000768,sz_000768.csv,13.7666015625,中航西飞,未知行业
sz.000776,sz_000776.csv,13.833984375,广发证券,未知行业
sz.000777,sz_000777.csv,13.7041015625,中核科技,未知行业
sz.000778,sz_000778.csv,12.9658203125,新兴铸管,未知行业
sz.000779,sz_000779.csv,12.771484375,甘咨询,未知行业
sz.000782,sz_000782.csv,12.8935546875,恒申新材,未知行业
sz.000783,sz_000783.csv,13.091796875,长江证券,未知行业
sz.000785,sz_000785.csv,12.9716796875,居然智家,未知行业
sz.000786,sz_000786.csv,13.66796875,北新建材,未知行业
sz.000788,sz_000788.csv,12.955078125,北大医药,未知行业
sz.000789,sz_000789.csv,12.63671875,万年青,未知行业
sz.000790,sz_000790.csv,12.8759765625,华神科技,未知行业
sz.000791,sz_000791.csv,12.9267578125,甘肃能源,未知行业
sz.000792,sz_000792.csv,13.8466796875,盐湖股份,未知行业
sz.000793,sz_000793.csv,12.7177734375,*ST华闻,未知行业
sz.000795,sz_000795.csv,13.365234375,英洛华,未知行业
sz.000796,sz_000796.csv,13.09765625,凯撒旅业,未知行业
sz.000797,sz_000797.csv,12.978515625,中国武夷,未知行业
sz.000798,sz_000798.csv,13.42578125,中水渔业,未知行业
sz.000799,sz_000799.csv,13.6220703125,酒鬼酒,未知行业
sz.000800,sz_000800.csv,12.841796875,一汽解放,未知行业
sz.000801,sz_000801.csv,13.71484375,四川九洲,未知行业
sz.000802,sz_000802.csv,12.9052734375,北京文化,未知行业
sz.000803,sz_000803.csv,12.9306640625,山高环能,未知行业
sz.000807,sz_000807.csv,13.7578125,云铝股份,未知行业
sz.000809,sz_000809.csv,12.8232421875,和展能源,未知行业
sz.000810,sz_000810.csv,13.5888671875,创维数字,未知行业
sz.000811,sz_000811.csv,13.6875,冰轮环境,未知行业
sz.000812,sz_000812.csv,12.908203125,陕西金叶,未知行业
sz.000813,sz_000813.csv,12.9375,德展健康,未知行业
sz.000815,sz_000815.csv,13.736328125,美利云,未知行业
sz.000816,sz_000816.csv,12.9365234375,智慧农业,未知行业
sz.000818,sz_000818.csv,13.693359375,航锦科技,未知行业
sz.000819,sz_000819.csv,13.611328125,岳阳兴长,未知行业
sz.000820,sz_000820.csv,12.5810546875,*ST节能,未知行业
sz.000821,sz_000821.csv,13.626953125,ST京机,未知行业
sz.000822,sz_000822.csv,12.9404296875,山东海化,未知行业
sz.000823,sz_000823.csv,13.71484375,超声电子,未知行业
sz.000825,sz_000825.csv,13.0380859375,太钢不锈,未知行业
sz.000826,sz_000826.csv,12.880859375,启迪环境,未知行业
sz.000828,sz_000828.csv,13.390625,东莞控股,未知行业
sz.000829,sz_000829.csv,13.615234375,天音控股,未知行业
sz.000830,sz_000830.csv,13.7294921875,鲁西化工,未知行业
sz.000831,sz_000831.csv,13.7890625,中国稀土,未知行业
sz.000833,sz_000833.csv,13.8046875,粤桂股份,未知行业
sz.000837,sz_000837.csv,13.658203125,秦川机床,未知行业
sz.000838,sz_000838.csv,12.765625,财信发展,未知行业
sz.000839,sz_000839.csv,12.9091796875,国安股份,未知行业
sz.000848,sz_000848.csv,12.8720703125,承德露露,未知行业
sz.000850,sz_000850.csv,12.7998046875,华茂股份,未知行业
sz.000852,sz_000852.csv,13.0322265625,石化机械,未知行业
sz.000856,sz_000856.csv,13.400390625,冀东装备,未知行业
sz.000858,sz_000858.csv,14.4892578125,五 粮 液,未知行业
sz.000859,sz_000859.csv,13.376953125,国风新材,未知行业
sz.000860,sz_000860.csv,13.5498046875,顺鑫农业,未知行业
sz.000862,sz_000862.csv,12.990234375,银星能源,未知行业
sz.000863,sz_000863.csv,12.9423828125,三湘印象,未知行业
sz.000868,sz_000868.csv,12.7255859375,安凯客车,未知行业
sz.000869,sz_000869.csv,13.3642578125,张  裕Ａ,未知行业
sz.000875,sz_000875.csv,13.0673828125,电投绿能,未知行业
sz.000876,sz_000876.csv,13.046875,新 希 望,未知行业
sz.000877,sz_000877.csv,12.935546875,天山股份,未知行业
sz.000878,sz_000878.csv,13.8291015625,云南铜业,未知行业
sz.000880,sz_000880.csv,13.6875,潍柴重机,未知行业
sz.000881,sz_000881.csv,12.9501953125,中广核技,未知行业
sz.000882,sz_000882.csv,12.9228515625,华联股份,未知行业
sz.000883,sz_000883.csv,12.9853515625,湖北能源,未知行业
sz.000885,sz_000885.csv,13.4580078125,城发环境,未知行业
sz.000886,sz_000886.csv,13.05078125,海南高速,未知行业
sz.000887,sz_000887.csv,13.75,中鼎股份,未知行业
sz.000888,sz_000888.csv,13.681640625,峨眉山Ａ,未知行业
sz.000889,sz_000889.csv,12.8935546875,中嘉博创,未知行业
sz.000890,sz_000890.csv,13.171875,法尔胜,未知行业
sz.000892,sz_000892.csv,13.0419921875,欢瑞世纪,未知行业
sz.000893,sz_000893.csv,13.5595703125,亚钾国际,未知行业
sz.000895,sz_000895.csv,13.6884765625,双汇发展,未知行业
sz.000897,sz_000897.csv,12.69921875,津滨发展,未知行业
sz.000898,sz_000898.csv,12.82421875,鞍钢股份,未知行业
sz.000899,sz_000899.csv,13.60546875,赣能股份,未知行业
sz.000900,sz_000900.csv,12.7734375,现代投资,未知行业
sz.000901,sz_000901.csv,13.802734375,航天科技,未知行业
sz.000902,sz_000902.csv,13.625,新洋丰,未知行业
sz.000903,sz_000903.csv,12.7470703125,ST云动,未知行业
sz.000905,sz_000905.csv,13.6513671875,厦门港务,未知行业
sz.000906,sz_000906.csv,12.775390625,浙商中拓,未知行业
sz.000908,sz_000908.csv,12.7802734375,ST景峰,未知行业
sz.000909,sz_000909.csv,12.6201171875,*ST数源,未知行业
sz.000910,sz_000910.csv,12.6591796875,大亚圣象,未知行业
sz.000911,sz_000911.csv,12.7626953125,广农糖业,未知行业
sz.000912,sz_000912.csv,12.91015625,泸天化,未知行业
sz.000913,sz_000913.csv,13.478515625,钱江摩托,未知行业
sz.000915,sz_000915.csv,13.5439453125,华特达因,未知行业
sz.000917,sz_000917.csv,13.3681640625,电广传媒,未知行业
sz.000919,sz_000919.csv,12.84375,金陵药业,未知行业
sz.000920,sz_000920.csv,13.43359375,沃顿科技,未知行业
sz.000921,sz_000921.csv,13.5986328125,海信家电,未知行业
sz.000922,sz_000922.csv,13.6416015625,佳电股份,未知行业
sz.000923,sz_000923.csv,13.66796875,河钢资源,未知行业
sz.000925,sz_000925.csv,12.947265625,众合科技,未知行业
sz.000926,sz_000926.csv,12.67578125,福星股份,未知行业
sz.000927,sz_000927.csv,12.8779296875,中国铁物,未知行业
sz.000928,sz_000928.csv,13.0224609375,中钢国际,未知行业
